6.655440350367650026e+00
3.608425386852746275e+00
3.540110985973914826e+00
3.402218967164962748e+00
2.195320041930406862e+00
2.335268751908426754e+00
2.616214808868396968e+00
2.322247618216383369e+00
1.842222411677902238e+00
2.398276453511988038e+00
1.852268893107005543e-01
1.852268893107005543e-01
1.283834636987119415e+00
6.450989004240583746e-01
1.478547617894925281e+00
1.397208584078380778e+00
1.728699873385863839e+00
1.295310226100799156e+00
9.795640528881094378e-01
1.751524514330368820e+00
1.771070362757209082e+00
5.637871102205538332e-01
1.096930427563331589e+00
1.973974418385711971e+00
2.289549061087689186e+00
2.428526899689055440e+00
1.502031921077827237e+00
2.174586588701970857e+00
2.017468812522948074e+00
1.139977313930672587e+00
1.871520846973156349e+00
1.182449275870513627e+00
1.909688033995758483e+00
1.419892765996808581e+00
1.349939749062513350e+00
2.199944031711414283e+00
2.157888487011547340e+00
2.139557399846600649e+00
2.366270569776783184e+00
2.004968292730791468e+00
1.388896368107316981e+00
4.702913440943072843e-01
1.488452808619179057e+00
1.477683628861531817e+00
1.795955467266573402e+00
2.087808026329197375e+00
1.908175844648477781e+00
1.613444920583516629e+00
1.719742023948582776e+00
1.767138885401036363e+00
1.585672428084887731e+00
